장소명,도로명주소,위도,경도,수정일시,지번주소
암장,제주특별자치도 제주시 구남로7길 36 주공1아파트,33.4935546,126.5332095,2025-09-18 20:40,제주특별자치도 제주시 이도2동 888
앤스파,제주특별자치도 제주시 신북로 584-13,33.5394919,126.6711627,2025-09-18 21:23,제주특별자치도 제주시 조천읍 함덕리 954-20
공항,,33.5057283,126.4933244,2025-09-18 14:09,제주특별자치도 제주시 용담2동 1462
해녀의부엌,제주특별자치도 제주시 하도15길 88,33.4828716,126.9033317,2025-09-18 10:50,제주특별자치도 제주시 구좌읍 종달리
하니하우스,제주특별자치도 제주시 신촌3길 48,33.537191,126.6192247,2025-09-18 11:18,제주특별자치도 제주시 조천읍 신촌리 2203
하니하우스,제주특별자치도 제주시 신촌3길 44,33.5368504,126.6193107,2025-09-18 10:45,제주특별자치도 제주시 조천읍 신촌리 2209-1
981파크,제주특별자치도 제주시 하도15길 88,33.3901843,126.3659385,2025-09-18 10:53,제주특별자치도 제주시 애월읍 어음리 3916
제주공항,제주특별자치도 제주시 도령로 167,33.4956522,126.4933971,2025-09-18 11:16,제주특별자치도 제주시 용담2동 1818
해녀의부엌,제주특별자치도 제주시 해맞이해안로 1766-12,33.4967448,126.9125444,2025-09-18 11:22,제주특별자치도 제주시 구좌읍 종달리
981파크,제주특별자치도 제주시 해맞이해안로 1766-12,33.3899981,126.3661101,2025-09-18 11:23,제주특별자치도 제주시 애월읍 어음리 3916
다인오세아노호텔,제주특별자치도 제주시 애월해안로 394,33.4724933,126.3504952,2025-09-18 11:25,제주특별자치도 제주시 애월읍 고내리 84
올레안뜰,제주특별자치도 서귀포시 법환로 24,33.2371449,126.5128969,2025-09-18 20:12,제주특별자치도 서귀포시 대륜동 229
하례감귤체험농장,제주특별자치도 서귀포시 하례로 361-18,33.2799103,126.6201995,2025-09-18 22:05,제주특별자치도 서귀포시 남원읍 하례리 965
스타벅스 시청점,제주특별자치도 제주시 중앙로 215,33.5004209,126.5295429,2025-09-18 18:37,제주특별자치도 제주시 이도2동 1176-86
이루다펜션,제주특별자치도 제주시 중앙로 215,33.2663489,126.2952144,2025-09-18 18:42,제주특별자치도 서귀포시 대정읍 안성리 84-9
하나로마트,제주특별자치도 서귀포시 안덕면 화순로 104 안덕농협,33.2467529,126.3351003,2025-09-18 18:44,제주특별자치도 서귀포시 안덕면 화순리 1075-1
귤체험,,33.2814874,126.7005601,2025-09-18 18:49,제주특별자치도 서귀포시 남원읍 남원리 2294-1
온평바다한그릇,제주특별자치도 서귀포시 환해장성로 467,33.3988383,126.9049558,2025-09-18 19:30,제주특별자치도 서귀포시 성산읍 온평리 1192-1
성산포성당,제주특별자치도 서귀포시 고성오조로 120,33.4543014,126.913863,2025-09-18 19:32,제주특별자치도 서귀포시 성산읍 오조리 61-10
서우봉,,33.5471875,126.6778141,2025-09-18 08:44,제주특별자치도 제주시 조천읍 함덕리 133
광치기해변 (장노출),,33.4464148,126.9222426,2025-09-18 08:47,제주특별자치도 서귀포시 성산읍 고성리
섭지방파제(별사진),,33.4298186,126.9349222,2025-09-18 08:48,제주특별자치도 서귀포시 성산읍 고성리 45-1
마라도가는여객선탐스수속,제주특별자치도 서귀포시 송악관광로 424 마라도유람선매표소,33.2073309,126.2906256,2025-09-18 14:20,제주특별자치도 서귀포시 대정읍 상모리 133-3
성산 (일출),,33.4590242,126.9300573,2025-09-18 08:49,제주특별자치도 서귀포시 성산읍 성산리
거린사슴전망대 (야경),제주특별자치도 서귀포시 1100로 823 전망대휴게소 매점,33.3074329,126.4545548,2025-09-18 09:19,제주특별자치도 서귀포시 중문동 산2-11
마라도,제주특별자치도 서귀포시 송악관광로 424 마라도유람선매표소,33.1151385,126.2700076,2025-09-18 14:24,제주특별자치도 서귀포시 대정읍 가파리
광명식당,제주특별자치도 제주시 중앙로13길 16-6,33.5110924,126.5260971,2025-09-18 14:34,제주특별자치도 제주시 이도1동 1330-38
제주 카페거리,제주특별자치도 제주시 서해안로 490,33.5190449,126.491518,2025-09-18 16:58,제주특별자치도 제주시 용담2동 2362
카페프렌즈,제주특별자치도 서귀포시 안덕면 중산간서로 2019-14,33.2883243,126.3072621,2025-09-18 01:10,제주특별자치도 서귀포시 안덕면 서광리 1792
원앙폭포 (돈내코),제주특별자치도 서귀포시 돈내코로 137,33.3006212,126.581437,2025-09-18 08:56,제주특별자치도 서귀포시 영천동 1463
제주항,제주특별자치도 제주시 임항로 97,33.5191508,126.5330666,2025-09-18 12:37,제주특별자치도 제주시 건입동 918-25
성산포성당,제주특별자치도 서귀포시 고성오조로 120,33.4541981,126.913923,2025-09-18 20:04,제주특별자치도 서귀포시 성산읍 오조리 61-10
주암썬빌리지,제주특별자치도 제주시 옹포4길 20 주암썬빌리지,33.3994415,126.2529993,2025-09-18 20:17,제주특별자치도 제주시 한림읍 옹포리 636-1
신풍목장 (풍경),제주특별자치도 서귀포시 신천동로 130 해녀탈의실,33.3553559,126.8656071,2025-09-18 08:53,제주특별자치도 서귀포시 성산읍 신천리 5
강정천 캔싱턴리조트,제주특별자치도 서귀포시 이어도로 684 켄싱턴리조트,33.2341776,126.4889703,2025-09-18 08:58,제주특별자치도 서귀포시 대천동 2677
논짓물(파도궤적),제주특별자치도 서귀포시 이어도로 684 켄싱턴리조트,33.2370858,126.3895728,2025-09-18 09:04,제주특별자치도 서귀포시 하예동
윈스카이 호텔,제주특별자치도 서귀포시 신중남로 17,33.2531735,126.5084986,2025-09-18 14:59,제주특별자치도 서귀포시 대천동 162-2
섬소나이 위미점,제주특별자치도 서귀포시 위미해안로 18,33.2730706,126.6577433,2025-09-18 17:51,제주특별자치도 서귀포시 남원읍 위미리 2917
dfa,,33.4086085,126.5906445,2025-09-18 15:01,제주특별자치도 제주시 아라동 산6
222222,,33.3265605,126.5798082,2025-09-18 15:02,제주특별자치도 서귀포시 영천동 산1
서황돈가스,제주특별자치도 제주시 장소로 205-2,33.434319,126.3796156,2025-09-18 20:42,제주특별자치도 제주시 애월읍 소길리 794-1
공항,,33.4855005,126.5018309,2025-09-18 02:01,제주특별자치도 제주시 연동 353-5
갯깍주상절리,제주특별자치도 제주시 월령3길 20,33.2413016,126.4001117,2025-09-18 16:10,제주특별자치도 서귀포시 색달동
제주삼다국수,제주특별자치도 제주시 월령3길 20,33.2500867,126.5124745,2025-09-18 16:17,제주특별자치도 서귀포시 대륜동 760-3
vzc,,33.459272,126.7177937,2025-09-18 18:03,제주특별자치도 제주시 조천읍 선흘리 산99
클랭블루,,33.3410526,126.1846257,2025-09-18 15:30,제주특별자치도 제주시 한경면 신창리 888-2
우편발송,제주특별자치도 서귀포시 하례로381번길 23,34.0434286,126.1020091,2025-09-18 14:06,대한민국
앙 일정 끝 띠~,제주특별자치도 제주시 애월로1길 26-2,33.3735764,126.255654,2025-09-18 10:12,제주특별자치도 제주시 한림읍 협재리 559
이익새 양과점,제주특별자치도 제주시 연북로 199-8,33.4068938,126.2640222,2025-09-18 10:09,제주특별자치도 제주시 한림읍 동명리 1902-10
카페,제주특별자치도 제주시 애월로1길 26-2,33.3005585,126.2502035,2025-09-18 10:20,제주특별자치도 제주시 한경면 청수리 894-1
샤려니 숲길,제주특별자치도 서귀포시 516로 1662-300,33.4079734,126.6512974,2025-09-18 18:22,제주특별자치도 제주시 조천읍 교래리 산137-1
숙소숙소,제주특별자치도 서귀포시 이어도로 384-41,33.2400203,126.4641975,2025-09-18 10:24,제주특별자치도 서귀포시 대천동 567
만지식당,제주특별자치도 제주시 하귀26길 14,33.4615956,126.3407104,2025-09-18 21:56,제주특별자치도 제주시 애월읍 고내리 산1
제주항,제주특별자치도 제주시 임항로 191,33.5242513,126.5446558,2025-09-18 22:43,제주특별자치도 제주시 건입동 1453
공항,제주특별자치도 제주시 다호길 106,33.5011721,126.4927104,2025-09-18 03:11,제주특별자치도 제주시 용담2동 1940-4
점심,제주특별자치도 제주시 용담로 8-5,33.5128654,126.5038599,2025-09-18 17:55,제주특별자치도 제주시 용담2동 939-3
제주국제공항,제주특별자치도 제주시 공항로 2 국제공항,33.5067823,126.4927343,2025-09-18 11:45,제주특별자치도 제주시 용담2동 2002
제주 광해 애월,제주특별자치도 제주시 가문동상2길 7,33.4871668,126.390069,2025-09-18 01:12,제주특별자치도 제주시 애월읍 하귀2리 2740-3
섭지코지,,33.4240021,126.9312889,2025-09-18 00:52,제주특별자치도 서귀포시 성산읍 고성리
삼촌,제주특별자치도 제주시 한림로4길 40,33.4097962,126.2592322,2025-09-18 06:40,제주특별자치도 제주시 한림읍 한림리 1582
애월당,,33.4622511,126.3279155,2025-09-18 16:52,제주특별자치도 제주시 애월읍 애월리 510
아프리카박물관,,33.4622511,126.3279155,2025-09-18 16:58,제주특별자치도 제주시 애월읍 애월리 510
건강과 성 박물관,,33.4622511,126.3279155,2025-09-18 16:59,제주특별자치도 제주시 애월읍 애월리 510
제주공항,제주특별자치도 제주시 다호동길 49,33.5034853,126.495457,2025-09-18 15:52,제주특별자치도 제주시 용담2동 1963-5
숙소,,33.4442049,126.9057277,2025-09-18 22:49,제주특별자치도 서귀포시 성산읍 고성리 1611
금오름,제주특별자치도 제주시 오도11길 50-1,33.3547198,126.3061556,2025-09-18 15:55,제주특별자치도 제주시 한림읍 금악리 산1-1
sk렌터카,제주특별자치도 제주시 용문로8길 2,33.5038073,126.5065721,2025-09-18 13:55,제주특별자치도 제주시 용담2동 2725-17
아점(미정),,33.3713053,126.2161327,2025-09-18 15:34,제주특별자치도 제주시 한림읍 월령리 847-1
임금님밥상,제주특별자치도 제주시 오도11길 50-1,33.4871815,126.4609101,2025-09-18 15:44,제주특별자치도 제주시 이호동 1154
더플래닛,제주특별자치도 제주시 옹포2길 10,33.2619381,126.4340719,2025-09-18 21:51,제주특별자치도 서귀포시 중문동 1199-1
소금바치 순이네,제주특별자치도 서귀포시 일주동로 8232 동부도서관,33.5082087,126.906586,2025-09-18 21:54,제주특별자치도 제주시 구좌읍 종달리 139
블루보틀,제주특별자치도 서귀포시 일주동로 8232 동부도서관,33.433753,126.7498444,2025-09-18 21:59,제주특별자치도 제주시 구좌읍 송당리 2655
중문 조림식당,제주특별자치도 제주시 공항로 2 제주국제공항,33.2501777,126.4235685,2025-09-18 12:30,제주특별자치도 서귀포시 중문동 2130-4
김정희 유배지,제주특별자치도 서귀포시 추사로 44,33.2505683,126.2783323,2025-09-18 12:37,제주특별자치도 서귀포시 대정읍 안성리 1652-1
제주공항,제주특별자치도 제주시 공항로 2 제주국제공항,33.506577,126.4929508,2025-09-18 15:22,제주특별자치도 제주시 용담2동 2002
테라로사,제주특별자치도 제주시 평대5길 31-19,33.2482779,126.6191304,2025-09-18 17:31,제주특별자치도 서귀포시 효돈동 1309
칠돈가,제주특별자치도 서귀포시 안덕면 중산간서로 2053,33.2861112,126.3050932,2025-09-18 19:31,제주특별자치도 서귀포시 안덕면 서광리 1744-3
제주공항,,33.5039319,126.4927104,2025-09-18 16:34,제주특별자치도 제주시 용담2동 1946
제주렌트카,제주특별자치도 제주시 명주길 37-1,33.4966143,126.495457,2025-09-18 13:28,제주특별자치도 제주시 연동 2500
숙소,제주특별자치도 제주시 한경면 판조로 55-4,33.3600835,126.2088684,2025-09-18 17:41,제주특별자치도 제주시 한경면 판포리 2054
한림공원,제주특별자치도 서귀포시 평화로69번길 95-16,33.3872233,126.2565044,2025-09-18 09:35,제주특별자치도 제주시 한림읍 협재리 150
제주공항,제주특별자치도 제주시 다호3길 23-20,33.4985725,126.4890298,2025-09-18 13:24,제주특별자치도 제주시 도두동 283
가족키즈펜션,제주특별자치도 서귀포시 안덕면 화순로 191-43,33.245469,126.3256848,2025-09-18 22:55,제주특별자치도 서귀포시 안덕면 화순리 2015-1
함덕해수욕장,제주특별자치도 제주시 일주동로 1231 함덕초등학교,33.5381114,126.6725137,2025-09-18 17:06,제주특별자치도 제주시 조천읍 함덕리 287-2
한림하나로마트,제주특별자치도 제주시 문교길 54,33.409768,126.2601179,2025-09-18 23:49,제주특별자치도 제주시 한림읍 한림리 1487
제주국제공항,제주특별자치도 제주시 공항로 2 국제공항,33.5056324,126.4937404,2025-09-18 21:03,제주특별자치도 제주시 용담2동 1462
해양공원,제주특별자치도 서귀포시 남성로128번길 24,33.2411428,126.5569118,2025-09-18 11:32,제주특별자치도 서귀포시 천지동 731-3
군산공항,,35.9253894,126.6157057,2025-09-18 15:25,전라북도 군산시 옥서면 선연리 396-9
더베스트성산호텔,제주특별자치도 서귀포시 동류암로 21-30,33.4487884,126.9168857,2025-09-18 08:21,제주특별자치도 서귀포시 성산읍 고성리 327-5
표선항,제주특별자치도 서귀포시 남성로128번길 24,33.3248772,126.8471053,2025-09-18 11:33,제주특별자치도 서귀포시 표선면 표선리
우도,제주특별자치도 서귀포시 남성로128번길 24,33.5053103,126.9593289,2025-09-18 11:33,제주특별자치도 제주시 우도면 연평리 565-1
성치,제주특별자치도 서귀포시 남성로128번길 24,33.4164123,126.9328502,2025-09-18 11:34,대한민국
농협수련원,제주특별자치도 서귀포시 표선면 세화로26번길 23,33.30684,126.8040312,2025-09-18 10:34,제주특별자치도 서귀포시 표선면 세화리 2491
공항도착,,33.5025689,126.4978603,2025-09-18 12:28,제주특별자치도 제주시 용담2동 1631
송학카트,,33.2082844,126.2872993,2025-09-18 12:52,제주특별자치도 서귀포시 대정읍 상모리 379
코업시티호텔 하버뷰,,33.2733359,126.6580528,2025-09-18 00:06,제주특별자치도 서귀포시 남원읍 위미리
모다정,제주특별자치도 서귀포시 성산중앙로 21,33.4620536,126.9321796,2025-09-18 16:26,제주특별자치도 서귀포시 성산읍 성산리 170-4
카페 오르다,,33.4676838,126.9364208,2025-09-18 20:56,제주특별자치도 서귀포시 성산읍 성산리
우편발송,제주특별자치도 서귀포시 하례로381번길 23,34.0434286,126.1020091,2025-09-18 14:06,대한민국
